school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,health,absences,subject,Malc,Agrade
1,1,17,1,0,1,4,3,4,3,3,1,2,2,1,0,1,1,1,0,1,1,1,4,5,5,2,4,1,2.0,10.666666666666666
1,0,18,0,0,1,3,3,4,4,1,2,1,2,0,0,1,0,0,1,1,0,1,5,3,4,5,0,1,1.0,10.0
1,0,17,1,0,1,4,4,5,4,2,2,2,2,0,0,1,1,1,1,1,1,0,4,3,3,5,2,1,1.5,12.0
1,0,17,0,1,0,3,2,4,3,4,1,2,2,0,0,0,0,0,1,1,0,1,1,2,3,5,0,1,1.5,14.666666666666666
1,1,18,0,1,1,1,1,3,4,3,2,2,1,0,0,0,0,0,0,1,1,1,3,3,2,3,2,1,1.5,13.666666666666666
1,0,18,0,1,1,1,1,1,4,1,2,2,3,0,0,0,0,0,1,1,1,0,5,3,2,4,0,1,1.0,18.0
1,0,18,1,1,0,1,2,1,3,1,1,3,2,0,0,0,0,0,1,1,0,1,4,3,4,5,0,1,2.5,15.333333333333334
1,0,18,0,0,1,3,3,4,4,2,1,2,2,0,0,1,0,0,1,1,1,1,4,3,2,3,6,1,2.0,12.666666666666666
1,0,17,0,1,1,4,4,1,1,1,1,1,2,0,0,1,0,1,1,1,1,1,2,3,4,1,4,1,1.0,14.666666666666666
1,0,17,1,0,1,1,2,3,4,1,2,2,2,0,0,0,0,0,0,1,0,0,3,2,2,3,0,1,1.5,13.0
1,1,18,1,0,1,1,3,1,3,1,1,2,2,0,0,1,1,0,1,1,0,0,3,3,4,3,0,1,3.0,9.0
1,1,18,0,1,1,4,4,5,4,2,1,2,3,0,0,0,0,0,1,1,1,1,4,2,2,5,0,1,2.0,15.666666666666666
1,0,17,1,0,1,1,1,3,4,4,1,3,1,1,0,1,0,0,1,1,1,1,5,2,1,1,0,1,1.5,8.333333333333334
1,0,18,0,0,1,2,3,1,4,1,2,2,1,0,0,1,0,0,1,1,1,1,5,2,3,4,0,1,1.5,10.0
1,0,18,1,0,1,4,4,3,5,2,2,3,2,0,0,1,0,0,0,1,1,1,3,2,2,5,0,1,3.0,4.0
1,1,18,1,1,1,1,2,1,4,2,2,3,1,0,0,1,0,1,1,0,1,1,4,3,3,3,3,1,2.5,9.666666666666666
1,0,17,0,0,1,2,2,3,1,3,1,1,3,0,0,0,0,1,1,1,0,1,3,4,3,3,8,1,1.0,11.0
1,0,17,1,0,1,1,2,3,3,1,1,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,4,1,2.0,8.0
1,0,18,1,1,1,4,4,3,3,4,1,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,0,1,1.0,16.333333333333332
1,0,18,1,0,1,1,1,3,3,3,1,4,3,0,0,0,0,0,1,1,1,0,4,3,2,4,4,1,1.5,11.0
1,0,19,1,0,1,1,1,1,3,1,3,2,2,1,0,1,0,0,1,1,1,1,4,3,3,3,4,1,1.0,8.0
1,0,18,1,1,1,4,4,5,4,1,1,1,2,0,0,0,0,1,1,1,1,0,5,4,3,2,1,1,3.5,13.666666666666666
1,0,18,0,0,1,3,3,3,3,3,1,1,2,0,0,0,0,0,1,1,1,1,4,1,3,1,1,1,1.5,16.0
1,0,17,1,0,1,3,1,1,3,4,1,1,2,0,0,1,0,1,0,1,1,0,4,5,4,1,10,1,2.5,8.666666666666666
1,1,18,0,0,1,4,4,5,5,3,2,1,2,0,0,0,0,1,0,1,1,0,3,2,4,2,4,1,2.5,18.0
1,1,18,1,0,1,2,1,3,3,2,1,2,1,0,0,0,0,1,0,1,1,1,4,4,3,5,0,1,2.0,4.666666666666667
1,1,17,0,0,1,2,3,3,4,3,2,2,2,0,0,0,0,1,1,1,1,0,4,4,3,3,4,1,1.0,15.0
1,1,19,1,0,1,1,1,3,4,2,1,2,1,1,0,0,0,0,1,1,0,0,4,3,2,5,0,1,2.0,4.333333333333333
1,1,18,1,0,1,4,2,3,3,3,2,2,1,1,0,0,1,0,1,1,0,0,5,4,3,3,0,1,3.5,4.666666666666667
1,0,18,1,0,1,2,2,1,3,2,1,2,3,0,0,0,0,0,1,1,0,0,5,3,3,4,0,1,2.0,15.333333333333334
1,0,17,0,0,1,4,3,5,3,2,1,2,2,0,0,0,0,0,1,1,1,0,5,5,4,1,0,1,1.0,8.666666666666666
1,0,18,1,0,1,4,4,5,1,4,1,3,1,0,0,1,0,1,1,1,1,1,4,4,3,5,4,1,2.0,8.666666666666666
1,0,19,1,0,1,2,3,4,3,1,1,1,3,1,0,0,0,1,0,1,1,0,5,4,2,5,4,1,1.5,10.333333333333334
1,0,18,0,1,1,3,1,5,4,1,1,1,2,0,0,1,0,0,1,1,1,0,4,3,4,1,4,1,1.0,15.333333333333334
1,0,18,0,0,1,1,1,3,3,1,1,2,2,0,0,0,0,1,1,1,0,0,1,1,1,5,6,1,1.0,10.666666666666666
1,1,17,0,1,1,3,1,4,4,1,1,2,1,0,0,0,0,0,0,1,1,0,2,4,5,2,6,1,3.5,10.0
1,1,18,1,1,1,3,2,4,3,1,1,3,1,0,0,0,0,0,0,1,1,0,4,4,1,5,4,1,3.5,10.666666666666666
